0,1,2,3,4,5,6,7,8,9,10
50,72206,1.0,[100],[24],"[5,47.5,23.75,11.875,5.9375,2.96875,2.96875]","[-32,35,33,29,21,5,-27]",problem11986,371.0,doin  s .,3.0
51,72206,0.0,"[5,95]","[-35,39]",[100],[24],problem6436,730.0,,0.0
52,72206,1.0,"[5,95]","[1,25]",[100],[18],problem5674,430.0,,0.0
53,72206,0.0,"[25,0.58594,4.10156,12.30469,20.50781,20.50781,12.30469,4.10156,0.58594]","[22,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5]","[60,40]","[63,-29]",problem196,380.0,Thank you .,3.0
54,72206,1.0,[100],[25],"[20,80]","[-22,42]",problem143,373.0,,0.0
55,72206,0.0,[100],[1],"[10,45,22.5,22.5]","[-48,17,15,11]",problem8689,398.0,,0.0
56,72206,1.0,"[90,10]","[15,-25]","[60,0.3125,2.1875,6.5625,10.9375,10.9375,6.5625,2.1875,0.3125]","[1,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5]",problem6754,352.0,,0.0
57,72206,0.0,"[75,25]","[9,-3]","[95,5]","[-2,15]",problem8721,334.0,,0.0
58,72206,1.0,[100],[19],"[40,60]","[8,23]",problem6377,335.0,,0.0
59,72206,0.0,[100],[-5],"[50,25,25]","[-12,3.5,4.5]",problem4328,1002.0,,0.0
60,72206,1.0,"[40,1.875,9.375,18.75,18.75,9.375,1.875]","[-13,44.5,45.5,46.5,47.5,48.5,49.5]",[100],[20],problem5050,449.0,Thank you .,3.0
61,72206,0.0,"[25,75]","[61,6]","[75,25]","[1,57]",problem3254,431.0,,0.0
62,72206,1.0,[100],[5],"[5,2.96875,14.84375,29.6875,29.6875,14.84375,2.96875]","[-5,-1.5,-0.5,0.5,1.5,2.5,3.5]",problem1128,411.0,,0.0
63,72206,0.0,"[60,40]","[-16,-1]",[100],[-9],problem11412,919.0,,0.0
64,72206,1.0,"[99,1]","[15,2]","[90,10]","[6,40]",problem917,468.0,You,1.0
65,72206,0.0,"[1,99]","[-10,19]","[40,60]","[100,-40]",problem794,446.0,,0.0
66,72206,1.0,[100],[3],"[95,5]","[-7,82]",problem8790,652.0,,0.0
67,72206,0.0,"[60,40]","[-1,25]","[25,75]","[56,-12]",problem5973,1049.0,Thank you . Thanks for watching .,7.0
68,72206,1.0,[100],[-6],"[20,80]","[-7,-1]",problem5834,395.0,,0.0
69,72206,0.0,"[5,95]","[64,19]","[60,20,20]","[18,24,22]",problem623,334.0,,0.0
70,72206,1.0,[100],[28],"[75,25]","[23,27]",problem5568,649.0,,0.0
71,72206,0.0,[100],[16],"[60,20,20]","[-28,98,96]",problem7049,281.0,,0.0
72,72206,1.0,"[50,50]","[40,18]","[12.5,37.5,37.5,12.5]","[27.5,28.5,29.5,30.5]",problem213,247.0,,0.0
73,72206,0.0,"[12.5,37.5,37.5,12.5]","[-6.5,-5.5,-4.5,-3.5]","[10,90]","[37,-10]",problem5488,298.0,,0.0
74,72206,1.0,[100],[22],"[25,75]","[-18,20]",problem12903,295.0,,0.0
75,72206,0.0,[100],[27],"[60,40]","[8,45]",problem8652,396.0,,0.0
76,72206,1.0,[100],[5],"[95,5]","[2,27]",problem10473,323.0,,0.0
77,72206,0.0,[100],[11],"[60,5,15,15,5]","[-18,55.5,56.5,57.5,58.5]",problem4371,329.0,,0.0
78,72206,1.0,"[10,90]","[49,-3]","[75,25]","[-4,25]",problem7385,445.0,,0.0
79,72206,0.0,"[75,25]","[-45,97]",[100],[-9],problem8248,389.0,,0.0
80,72206,1.0,"[90,10]","[23,44]",[100],[21],problem9199,311.0,,0.0
81,72206,0.0,[100],[22],"[50,50]","[22,26]",problem2278,298.0,Thank you .,3.0
82,72206,1.0,"[50,50]","[-1,0]",[100],[3],problem11310,293.0,,0.0
83,72206,0.0,"[80,20]","[10,-12]","[60,5,15,15,5]","[-32,67.5,68.5,69.5,70.5]",problem11431,754.0,,0.0
84,72206,1.0,"[50,50]","[-29,0]",[100],[-10],problem6579,415.0,,0.0
18,72211,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,23282.0," Well , the first one is 1000 with 25 % chance and loser with 35 % chance or 241 with 100 % chance . Well , I think I will just choose a 240 because it is like for sure and I will not have to worry about anything and I usually tend to have bad luck . So I think I will go to that one . Yeah , that is probably why I would choose where I prefer on the slate .",84.0
19,72211,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,45988.0," lose 580 % chance , lose 0 or 20 % chance , lose 200 or 100 % chance , lose lose lose 1 why would I lose for 100 % chance ? it is when I was like win , the first one stills 500 with 80 % chance or lose 0 with 20 % chance I will pick this one because there is a bit of chance I would ever lose anything so I think that is the answer I would go with and if I do not go with that one I would just lose 100 more yeah ",100.0
21,72211,0.0,"[40,30,15,15]","[-15,50,48,44]",[100],[27],problem5049,12655.0," Okay , it says lose 15 with 40 French and Chance win 50 with 30 % chance win 44 . I would say I will go with this one because there is a 30 , 40 , 50 , 60 % chance that I will win something over 27 and if not I will only lose 15 dollars and honestly I feel like I was the risk of it and does not really hurt that much so I think I will go with that one .",86.0
22,72211,0.0,"[5,95]","[25,-1]","[95,0.03906,0.27344,0.82031,1.36719,1.36719,0.82031,0.27344,0.03906]","[-12,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5]",problem8252,16472.0," It says win 25 with 5 % chance , lose 1 with 95 % chance , lose 12 with 95 % chance , 2 money numbers do not feel like thinking . Option A , and mostly because it is like have a 5 % chance of winning 25 and there is 95 % chance I lose 1 , so I rather lose 1 than lose 12 .",68.0
23,72211,1.0,"[40,60]","[68,-2]","[5,0.74219,5.19531,15.58594,25.97656,25.97656,15.58594,5.19531,0.74219]","[18,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5]",problem6523,12852.0," 168 with 40 % chance , list 2 with 60 % chance , 118 with 5 % chance , this one is our whole one , why not choose this one ? 118 , yeah , so because I am covering , I can win 68 with 40 , but then list 2 with 60 , and here I am obviously winning at least 18 , so I am winning at least 17 . So yeah , I think I will go with this one .",86.0
24,72211,0.0,"[75,3.125,9.375,9.375,3.125]","[18,55.5,56.5,57.5,58.5]",[100],[25],problem5765,6570.0," And when 18 was 75 , well I cannot even go with this one because the risk is not that bad and like I feel like you are all winning . You might lose theoretically 5 , like 7 dollars but yeah I think this one has a better chance . I am not going to double what this is so yeah .",63.0
25,72211,0.0,"[25,75]","[23,-13]","[75,12.5,12.5]","[-32,31,33]",problem7658,10961.0," sense . went 23 with 25 % chance , lost 13 with 75 % chance , lost 32 with 75 . I will say this because I had to lose the last , I do not know , losing 32 is like almost 3 times this . Yeah , this one  s fine .",54.0
26,72211,1.0,"[95,5]","[2,2]",[100],[3],problem10889,8553.0," I win 2 with 95 % chance , with 2 with 5 % chance , with 3 with 100 % chance . I will say I win 3 because I win 2 , win 2 . You are winning 2 anyways , so just 3 .",46.0
27,72211,0.0,[100],[24],"[40,60]","[-19,32]",problem12895,4979.0," win 24 with 100 , lose 19 with 40 , win just 24 . It is like in between what I really mind winning 24 because it is like a stable issue right ? Yeah , losing 19 over . Yeah , it is not worth it .",48.0
28,72211,1.0,"[25,75]","[-19,35]",[100],[16],problem11576,6753.0," lose 19 with 25 % chance , win 35 , 25 % chance , just win . Do not feel like losing at that point .",26.0
29,72211,1.0,"[20,80]","[-6,4]",[100],[-3],problem10092,12491.0," not worth it . Lose 6 or 20 , went 4 with 80 , lose 3 with 100 . So I can lose 3 or maybe I can lose double but win something . I feel like losing 3 would be better than losing 6 . And reading 4 would just be like a plus 1 so not really .",60.0
30,72211,0.0,"[80,10,10]","[13,59,57]","[80,20]","[18,-13]",problem2778,7459.0,went 13 with 80 59 when 18 80 % yeah this one because I am winning anyways and like this point losing 13 3 % and just like winning overall so it is just not that is bad,38.0
31,72211,1.0,"[90,1.25,3.75,3.75,1.25]","[-14,-14.5,-13.5,-12.5,-11.5]",[100],[-6],problem9194,4314.0," And then lose 14 with 90 % chance , lose . Just lose six with 100 % chance . Because all this loss , all this lose are like higher . So why would I chose that one ? Like lose 14 , 14 , so it looks six with , it seems better , right ?",57.0
32,72211,1.0,"[50,25,12.5,6.25,6.25]","[-12,27,25,21,13]",[100],[10],problem13219,12241.0," And then it is like those 12 with 50 % chance , 127 , win , win , win , win , win , win , win , win , win 10 . Because you are 50 % I won more than 10 . Yeah , I think I won this one .",53.0
33,72211,0.0,"[80,20]","[-25,87]","[75,25]","[2,-41]",problem1763,6358.0,lose 25 okay I think I will go with this one because like the loss yeah my rhythm might be better because it is just like just like going in a little then you are losing 41 this one you are losing 25 by the way yeah the math is mapping,51.0
34,72211,1.0,[100],[14],"[95,5]","[16,17]",problem8216,6278.0,So let us say that 114 with 100 116 well this one is like they are both higher than this one and since 100 % like 5 % of women 17 and I have 16 yeah my math is nothing sometimes,41.0
35,72211,0.0,[100],[-4],"[60,20,20]","[-46,71.5,72.5]",problem2664,8780.0," and it is loose 4 with 100 , loose 46 and it is too high . Might win so much more but I feel like losing 4 . Not much of a gambler and this one  s what it looks like .",42.0
36,72211,0.0,[100],[10],"[60,40]","[-18,48]",problem12422,5564.0," to me . 10 with 100 , lose 18 with 60 , 148 . So this one wins 10 , you are making 10 , but it is not 18 , you are losing 18 . And with 48 , it is 13 overall . But it is a 40 % chance . It is 100 . Yeah , just stay with 10 . 10s and 10s , like why not , you know ? And then continue .",79.0
37,72211,1.0,"[75,25]","[5,13]","[20,80]","[37,2]",problem3916,12372.0,and when 5 for 75 and 13 with 25 and 37 are too many numbers too many random numbers and I just want to one which one has higher though yeah that is fine because why not,37.0
38,72211,1.0,"[20,80]","[52,-24]","[60,0.3125,2.1875,6.5625,10.9375,10.9375,6.5625,2.1875,0.3125]","[-25,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5]",problem304,9645.0,So many numbers . Lose 25 % or 60 % Lose 24 % or 80 % Well this is something because you are losing 25 % or 60 % and this one you are losing 24 % or 180 % Yep .,42.0
39,72211,0.0,"[75,25]","[28,32]",[100],[29],problem5003,7574.0," Next , when , when , when , okay when , when , when , when , when , when , because yeah it is not just a dollar difference , would not hurt much with a 25 % chance of 32 of an extra what , two , three dollars .",52.0
40,72211,1.0,"[5,47.5,47.5]","[-1,0.5,1.5]",[100],[1],problem10865,6663.0," Yeah , lose , win $ 1 , win , well this one , yeah just a $ 1 second in between . Yeah , why do not you mind that one ?",33.0
41,72211,0.0,"[75,25]","[-16,45]","[50,50]","[22,-16]",problem6462,38741.0," And then lose 16 lose 16 . Oh my god . I only look at the negatives Yeah , it is not worth the loss with me . It is not worth the win if it is worth the loss , right ? Not gambler just or a mathematician To put it on never gamble Loose lose win win . I stopped thinking for a second . What was I doing again ? Oh , yeah reading this true win 45 122 Oh Well , they are both losing 16 just this one in a 50s one as a 5 so like my loss would be the same but my win here Yeah , that is risky because like you are risking either ways and losing the same amount I won more in this sunset ",135.0
42,72211,0.0,"[60,20,10,5,2.5,1.25,1.25]","[10,54,52,48,40,24,-8]",[100],[26],problem8950,7795.0," Why not ? Win and lose eight . We are going to eight , there is a 1 . 25 cents . This one seems like it is worth it . You know , you are only losing eight and you are making more , then you might make 10 . Which theoretically is like , nah , just stick with this one .",64.0
43,72211,1.0,"[20,80]","[41,-17]","[75,12.5,6.25,3.125,3.125]","[-26,56,54,50,42]",problem8018,9656.0,feels like it when 41 % this one okay it looks 17 % lose 26 % well with 80 % 25 % 25 % yeah feeling risky,27.0
44,72211,0.0,"[95,5]","[2,83]",[100],[17],problem4816,3197.0,when when when mmmmm risking it because there is a 5 % chance and like why not you know,19.0
45,72211,0.0,"[99,0.00781,0.05469,0.16406,0.27344,0.27344,0.16406,0.05469,0.00781]","[5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5]","[20,80]","[24,-6]",problem14446,7007.0,win first percent with 99 % chance oh when this is all win and this way just win would not mind winning a little bit rather losing,27.0
46,72211,1.0,"[40,60]","[-11,48]",[100],[18],problem10993,5042.0,and next loose 11 with her business hat 148 with 60 yeah with 18 what in mind a little in between for sure not again but,26.0
47,72211,0.0,[100],[13],"[40,7.5,22.5,22.5,7.5]","[-3,22.5,23.5,24.5,25.5]",problem7699,3745.0," Confirmed with this test , 113 . Yes . But this one you are only losing 3 , which is considerably not a lot . Here we own a change of 10s . Oh , this will stick with the 13s .",42.0
48,72211,1.0,"[10,90]","[-44,34]","[80,20]","[31,17]",problem4339,4238.0," Lose 24 . Win - win . Oh , just win . Not feeling like ...",16.0
49,72211,1.0,"[60,40]","[22,24]",[100],[23],problem2164,4057.0," losing . When , when , when , when , when , when , when , in between .",19.0
50,72211,0.0,[100],[5],"[50,25,25]","[3,5,9]",problem10772,11528.0," would not care for an extra dollar . One to five , one to three , five to nine . Well , there is a chance to get the same double or less . I feel like , in between , there is always the sheer ease of survival in between us .",53.0
51,72211,0.0,[100],[11],"[60,5,15,15,5]","[-9,52.5,53.5,54.5,55.5]",problem12532,4678.0,maybe not the best but it is always a good answer win 11 yeah just winning not risking it for losing because like you know I went so much more but mmm and in between which looks like not in between because in between the 50 issues like 25 minimum so just going with 11 because why not ?,59.0
52,72211,1.0,[100],[10],"[95,0.625,1.875,1.875,0.625]","[0,67.5,68.5,69.5,70.5]",problem12307,7488.0," So does it ? Yeah , what not ? When 10 without represent chance , lose 0 . Yeah , I am not losing and then I might win . Yeah , so I would try to be losing 10 , but I do lose .",46.0
53,72211,0.0,[100],[22],"[1,49.5,24.75,12.375,12.375]","[15,21,19,15,7]",problem13225,8664.0," matter . In 2022 , 115 , just went 22 . Like it is higher than everything here so why would it choose this one ?",26.0
54,72211,0.0,"[90,10]","[-4,43]",[100],[-3],problem3089,4433.0," For real , lose four , lose three . Win . Yeah , just risk it with four is not .",21.0
55,72211,0.0,"[5,2.96875,14.84375,29.6875,29.6875,14.84375,2.96875]","[31,30.5,31.5,32.5,33.5,34.5,35.5]",[100],[29],problem10732,5641.0,too bad you know when what they are all higher so I would have chose this one chances are weird but they are all higher than this like,28.0
56,72211,0.0,[100],[4],"[40,60]","[-13,26]",problem9083,3611.0,one . Went for looser T went yeah just went for .,12.0
57,72211,1.0,"[90,0.07812,0.54688,1.64062,2.73438,2.73438,1.64062,0.54688,0.07812]","[-16,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5]",[100],[-1],problem11406,2331.0," feeling risky at this point . Loose 16 . Loose , just losing one .",15.0
58,72211,0.0,"[40,60]","[55,-12]","[50,50]","[-40,55]",problem910,23177.0," Just one . Winning 55 without , without . Where did that without come from ? Yeah , okay , winning , lose , lose , win , win , win , win , win , win , win . Wendy ? I do not know , too much math today . Win 55 , lose 40 , lose 12 , win 55 , win , win , win , win . Okay , what do you find here , lose , just with this one sticking with the ...",90.0
59,72211,1.0,"[20,10,30,30,10]","[-50,5.5,6.5,7.5,8.5]",[100],[-9],problem944,10287.0," Yeah , no , it is 50 . I am not making math and there is like actual math . So There is 50 blues night That just looks like gloss as much as much ",35.0
60,72211,0.0,"[10,90]","[78,20]","[10,90]","[26,28]",problem2467,6223.0," you know , last , last , last , when , so only 8 with 10 % when 20 with , uh yeah why not ? feel it risky , feeling ",31.0
61,72211,1.0,"[5,2.96875,14.84375,29.6875,29.6875,14.84375,2.96875]","[-15,21.5,22.5,23.5,24.5,25.5,26.5]",[100],[20],problem4241,3402.0,Lufsky . Lufsky . Just 120 . 20 is not a bad number comparing to the other ones .,19.0
62,72211,1.0,"[50,50]","[-38,89]",[100],[28],problem2780,5490.0," I can study spirally in a difference . List 38 with 50 , win 39 , just win 28 .",20.0
63,72211,0.0,[100],[-2],"[50,50]","[-10,-3]",problem3643,1570.0,It is just low and you will see why it is just this way you could lose more .,19.0
64,72211,0.0,[100],[15],"[20,80]","[11,18]",problem7940,6460.0," choose less , 115 with 100 % chance , 111 , 118 , just 15 and in between .",19.0
65,72211,1.0,"[60,40]","[-30,40]",[100],[4],problem5215,9637.0," never hurt . Yeah , theoretically speaking , of course . When 30 with 60 % chance , when 40 with 40 % chance , just winning . Not feeling like a ...",33.0
66,72211,0.0,[100],[23],"[80,20]","[18,23]",problem7634,2339.0," losing 30 , you win 23 , win just 23 , like this is the highest win with 100 % then you would have winning with 23 , yeah not worth it ",32.0
67,72211,0.0,[100],[28],"[20,40,20,10,10]","[-6,27,25,21,13]",problem9615,1285.0,128 because it is still higher than most of these so like why would you choose that ?,18.0
68,72211,0.0,[100],[-10],"[90,5,5]","[-29,26,28]",problem3472,2347.0,lustin need just lost how much,6.0
69,72211,1.0,"[95,5]","[-7,14]",[100],[2],problem2083,6124.0," 30 . Lose 7 , win 14 , win 2 .",11.0
70,72211,1.0,"[95,5]","[11,-14]","[60,40]","[-25,68]",problem1963,3807.0,and I am tired of reading so I will click this one .,13.0
71,72211,0.0,"[25,75]","[84,4]","[1,99]","[1,17]",problem1348,1965.0,And my heart says this way .,7.0
72,72211,1.0,"[95,2.5,1.25,1.25]","[22,39,37,33]","[99,1]","[19,14]",problem2405,2214.0," And I think the 119 because ... Oh no wait , it was supposed to be this one . I will really click this one . Why cannot I change it ? Interesting . Oh well .",37.0
73,72211,1.0,"[50,50]","[-17,23]","[5,95]","[16,1]",problem7643,7153.0," I am glad to go with here . Loose , when , when , when ? Huh , when you lose ? You see , I get to spend .",30.0
74,72211,1.0,"[75,3.125,9.375,9.375,3.125]","[11,9.5,10.5,11.5,12.5]",[100],[12],problem6989,4992.0,Not a fan of losing and When Went to it is literally higher than most the all of these options not risking $ 0 . 5 for 3 . 1 %,31.0
75,72211,0.0,[100],[23],"[1,49.5,49.5]","[24,27,29]",problem14073,3384.0,of chance . I will say when 23 because it is not as bad . Oh no wait I could have chosen the other one . Wrong answer .,29.0
76,72211,1.0,"[50,25,12.5,6.25,3.125,1.5625,0.78125,0.78125]","[-14,-1,1,5,13,29,61,125]",[100],[-6],problem12748,4943.0," ways or that is what I think would be a wrong answer , whatever . So just lose six is not a bad and the winning does have good chances but you have a side of chance of losing so I think losing a lot . So I think losing six .",52.0
77,72211,0.0,[100],[4],"[60,40]","[-2,0]",problem6519,3214.0,win for lose to draw just one influence and you are losing either or such technique .,17.0
78,72211,1.0,[100],[22],"[99,1]","[21,70]",problem9207,2808.0,for . I say when this one because there is like you might lose it all or they would at least begin compared to this one but you might win like a lot more so it is not a bad .,41.0
79,72211,1.0,"[50,50]","[27,-3]","[75,12.5,6.25,3.125,1.5625,0.78125,0.78125]","[16,26,24,20,12,-4,-36]",problem2757,7361.0,gamble win 27 with 50 chance lose 3 win extra here you could lose this because they just are like really low like point not even 1 % of the point yeah,32.0
80,72211,0.0,"[60,40]","[39,7]","[50,50]","[-9,76]",problem5157,3668.0," Next , Win 39 , Win 7 , Lose 9 , Win 6 , Just 1 . You know , bad thinking happening in Win 7 , you lose 9 .",31.0
81,72211,1.0,"[80,10,5,2.5,2.5]","[-2,91,89,85,77]","[60,40]","[17,5]",problem12629,4391.0," So yeah , 117 , 115 plus 2 , yeah , that is about a chance of action .",19.0
82,72211,1.0,"[90,5,2.5,1.25,0.625,0.3125,0.3125]","[7,31,29,25,17,1,-31]","[20,80]","[40,0]",problem811,9218.0," winning . Yeah , because I think like winning a bit , it is better than losing a lot , you know . When lose to the 1 , lose 0 , whether it was a charm , this one , lots of back .",45.0
83,72211,0.0,[100],[24],"[50,25,12.5,6.25,6.25]","[3,26,28,32,40]",problem11250,6063.0," And then you have 124 . This one you are winning from three to 40 . Yeah , 24 . A little in between , you know .",28.0
